,X,Y,Z,ClusterID
57,2.00229728186,2.58058562866,3.42814810805,1
58,7.95143468659,7.98285427956,5.62627413522,2
59,4.75828135591,4.94502753327,5.26367407065,4
60,7.91066876667,8.20935785163,5.34741738369,2
61,4.57742698916,3.81671589689,7.82634975869,3
62,2.12627779085,3.5545665789,8.09007162088,1
63,7.32899893285,8.0628794416,4.08187043283,2
64,5.48146982622,6.37045063319,7.78865007516,3
65,2.35381300834,2.25021925888,4.52543178793,1
66,4.66187456617,3.76242217512,4.82719583793,4
67,4.68025893226,6.82911149381,2.63920995402,5
68,4.9899554539,5.46423467935,7.84104299511,3
69,4.60665752557,5.81430387317,7.66852012287,3
70,4.0688442372,4.53177374639,7.95046357782,3
71,5.30783117415,6.22412305437,2.27937792838,5
72,7.65562367569,7.99640243601,4.40261606769,2
73,8.37372381906,7.71473353933,4.24683090735,2
74,5.15508971992,6.05091669768,7.98687715905,3
75,2.40543665913,2.08850303399,6.45957918862,1
76,5.2592871176,5.2920751324,7.91938332831,3
77,5.08246142428,4.29516519687,1.93620282644,5
78,8.12118861358,7.68467916141,6.00366552399,2
79,2.50967133998,2.08711864995,5.23604725175,1
80,4.88243974768,5.03810882157,7.8143972954,3
81,2.09138646844,2.22905137807,4.75454077399,1
82,2.09125742688,2.43551655379,3.04153321207,1
83,4.90570535339,2.95244240843,2.38630932931,5
84,4.96483586603,4.66531422181,4.69740622415,4
85,5.49722972461,5.34887553498,8.4325948819,3
86,2.27159235238,2.15213132976,4.68774733358,1
87,4.4438545485,7.49610327725,7.3869632318,3
88,4.70082446935,5.82192227339,8.24220308982,3
89,5.40974538447,5.73327278626,2.53197119761,5
90,7.99095926966,7.88816686049,5.56655622205,2
91,8.09902672444,8.04969117561,4.74129581164,2
92,4.97597036581,4.89351149353,8.45092671274,3
93,1.89147567962,2.14116381066,5.75688398058,1
94,4.84916290453,3.85634051257,7.87753921521,3
95,5.30699830724,5.39343014167,7.90253594701,3
96,1.90550214452,3.03907295155,7.46360416864,1
97,7.83949155031,7.70176914844,3.61318786479,2
98,4.72629320022,5.94155548441,4.14665395229,4
99,2.14230290602,2.39680971408,3.42317991685,1
100,7.94567924027,8.10400457116,5.49484401575,2
101,4.88589672203,3.89099861842,2.16137440902,5
102,5.61773367051,3.99664186361,4.56591488843,4
103,7.79919759931,7.5787584454,5.92117412459,2
104,8.45933283831,7.36900701653,7.21472525978,2
105,5.2216874873,6.19974577003,2.11454906474,5
106,5.14723217598,7.03147358711,7.22521661967,3
107,5.15285925784,3.80414540207,5.27520415851,4
108,4.86362968852,5.86083511022,4.92075906861,4
109,4.56536879466,3.27448299862,7.70865393749,3
110,2.27953129647,2.38285159316,6.75717041362,1
111,7.57566385074,7.62974866075,3.91097722187,2
112,4.46818642969,5.21443502287,5.36374175094,4
113,8.6366872263,8.04749468516,5.70724481348,2
114,5.27972204348,4.94243882631,1.76043676151,5
115,8.13128513142,8.09653284289,6.08949100502,2
116,5.22821603476,5.91500638115,5.96391475043,4
117,4.83811692479,5.4991519409,5.37564088371,4
118,7.80526530429,7.87051257353,5.07529273511,2
119,4.75963241983,4.05979477458,7.79661190171,3
120,5.02319808799,6.35250348166,3.91331187347,4
121,5.03827725514,4.91837921997,4.55874529435,4
122,4.89337415438,3.99126250677,1.71786750639,5
123,8.56885368522,7.76417378801,5.26660547713,2
124,4.82959156306,5.66341875309,4.73435455843,4
125,4.76986746551,5.40148532385,4.57962956199,4
126,4.692275504,4.96574007381,1.74951733313,5
127,2.09208722036,2.12127266849,4.42769929819,1
128,5.00786864241,3.96154686062,2.32261795409,5
129,5.47989699988,5.79029672783,7.98229241193,3
130,2.06807390245,2.20911728068,5.8445785079,1
131,4.89149045716,4.56187166393,5.10177812542,4
132,4.94156629959,5.14636623049,5.61985066397,4
133,7.92602039854,7.75285560618,5.63941449669,2
134,5.44479590055,5.64774377494,1.75304035409,5
135,1.44908770898,3.28431777264,7.94914022879,1
136,5.1520758762,4.19113455378,7.47318973729,3
137,4.76023078597,4.9304483798,7.98022177225,3
138,2.15565777669,2.1070309668,5.52497221863,1
139,5.20194384395,4.43738866562,2.04530623921,5
140,5.37792187332,4.79012244093,8.01124187177,3
141,2.21804638077,2.28485330196,4.81696531789,1
142,8.38232734618,8.00714920943,4.57069962685,2
143,5.17122606891,5.85108187508,1.97851074262,5
144,4.55207584985,4.34746616371,8.12512164385,3
145,5.29362703046,4.52666433557,5.8647300948,4
146,5.07814968833,5.72916627463,8.2780624485,3
147,1.79121709951,1.95501785864,5.02633820911,1
148,8.26498883158,8.19227094709,5.72651562915,2
149,5.37726411523,5.0889466018,8.0165625038,3
150,5.44273908839,4.77508224545,4.74083961147,4
151,1.49840750222,2.710389063,2.887784731,1
152,4.97583904051,7.63550299088,7.08115738389,3
153,5.74955666117,5.78081446433,4.91234814749,4
154,4.97014767676,5.13928871011,8.21075631565,3
155,2.10905364512,2.87455534187,7.7035633571,1
156,5.66841351414,2.55402417051,2.76006410779,5
157,7.91617691884,8.14216542046,5.49452552303,2
158,8.0077792561,7.575117076,6.91667164708,2
159,4.94063844133,4.69837196656,5.22388439515,4
160,4.76863552404,4.11463987978,2.21696811301,5
161,5.22418451481,4.33714312005,2.41504867806,5
162,4.94303656196,4.71079165522,2.28751086031,5
163,5.01710132885,4.91944899898,1.83986106554,5
164,8.12447765787,7.7812818838,4.15526128379,2
165,2.01163283639,2.07517901527,4.68877571658,1
166,7.76003399913,7.90571523272,4.93856187658,2
167,4.52551974886,4.69275731742,5.11028039901,4
168,2.18557466016,2.01263598667,5.54600398755,1
169,1.77689503557,2.31789879936,6.93602141402,1
170,5.33375278993,4.65274900992,3.53723675622,4
171,7.98909751967,7.89926988535,3.89884676636,2
172,4.43225107968,5.98844677752,7.96948869696,3
173,4.98958873826,4.30049665739,2.39129784428,5
174,5.62675921675,4.05716713581,5.25313996403,4
175,1.81629218215,2.19133081002,4.42849901952,1
176,5.10083023208,5.59501317736,5.13153991516,4
177,7.99225404601,8.06709454432,4.43229288223,2
178,5.39448683563,3.39406159295,7.67930822448,3
179,4.40038649013,5.06681277343,4.34804237617,4
180,8.15873537124,8.04934730876,4.89995151292,2
181,5.70940624312,7.29702916804,2.4821591872,5
182,5.56096867956,6.17265713452,8.07399181592,3
183,5.25446576484,4.36048051185,3.9916833061,4
184,5.60042383019,5.21628505826,4.76305320595,4
185,4.92113473063,3.96018948791,7.63823144001,3
186,5.12227618723,6.89277368347,7.81961584775,3
187,4.58769648546,6.53843434783,7.93403145763,3
188,5.26438730018,5.03841963454,2.01385165847,5
189,5.35451980521,6.8601980384,2.61383518632,5
190,4.63987805787,4.77332813481,5.14200807507,4
191,7.77235513721,7.6830394032,6.76789485119,2
192,8.36441732693,8.07212355762,5.51073623808,2
193,1.78376667203,2.2567228152,5.91989083298,1
194,4.72263481276,3.11124468908,2.70285437708,5
195,5.03057793784,5.50021380903,5.53899421883,4
196,1.92776294885,2.23305354191,6.19126689425,1
197,4.84609415707,5.67985328902,8.01731330976,3
198,5.09575275196,5.62986663805,1.84857409773,5
199,4.94128389517,5.87782210023,2.14885086529,5
200,4.46502714203,4.03828401472,2.18541653405,5
201,4.56402484458,5.01932468853,1.90525181281,5
202,5.09809085763,3.86678141643,8.25603387852,3
203,5.17310913446,6.49624794361,2.49037337999,5
204,7.80346661892,7.8623838442,5.99791114492,2
205,4.87871963205,4.98706196869,4.0909298463,4
206,2.31288044682,2.23008220439,4.48188136063,1
207,7.74085452228,7.96756867052,5.97837836358,2
208,7.9824554871,7.86726680634,6.27374171742,2
209,7.89903144889,8.10938135137,4.55561272648,2
210,8.21322670976,7.64965454947,6.29101278422,2
211,7.53137649781,7.9017261219,6.29176773097,2
212,5.26645632083,5.52371557782,1.22958271797,5
213,8.29562527709,7.25467228588,2.42545453083,2
214,1.84779633825,2.24829783818,4.77620106742,1
215,4.97376707073,4.83126579083,5.74781336967,4
216,5.02290113339,5.17871122578,4.70974643029,4
217,1.82438137447,1.93207099015,4.8437510156,1
218,1.90595874146,2.6618231986,6.80426658918,1
219,1.97089765199,1.93069883191,3.98736223131,1
220,5.43751106296,6.03925047669,4.15621057284,4
221,1.61432049104,1.90983682758,5.31241002884,1
222,4.12858660742,4.52293695325,7.71467123274,3
223,2.28168461214,2.05852054519,5.45974007146,1
224,4.9355745582,3.95517044321,2.15443815865,5
225,7.98401322272,7.39887766462,7.42729994242,2
226,5.34508074074,5.05808865227,4.95838451111,4
227,4.92598196188,4.50986366814,4.9890507617,4
228,4.88658619086,3.39878272519,2.28601746199,5
229,1.50879002214,1.97560196355,4.59302449661,1
230,5.5008741238,5.21024983593,5.45393060156,4
231,7.87840848229,7.815418772,5.09479699068,2
232,1.75299282114,2.2356847122,6.52441867392,1
233,4.85102251524,4.90093382557,3.86893492427,4
234,5.16419041094,7.52822428666,6.96955426492,3
235,8.33717079454,7.5910267163,6.02843622807,2
236,7.60794168108,7.92395064409,4.6593721216,2
237,5.08556025275,5.69239490347,7.84846188465,3
238,4.71749682347,5.92366880493,1.86734045794,5
239,5.29311742703,4.79280295561,1.55778325702,5
240,4.15211082328,5.57711462384,2.18911548867,5
241,2.47166423792,1.86780461854,4.73655750667,1
242,5.09243088662,5.4376170989,4.53295282195,4
243,4.74193997311,5.91747592003,2.10369826604,5
244,4.94484786489,6.32285462683,4.53245592378,4
245,5.85360935683,5.25680396436,2.03398461298,5
246,4.95985652676,3.97906139141,7.88533486183,3
247,4.73309962976,4.01535770174,8.01314053635,3
248,5.34842093448,5.37326022087,1.91760620486,5
249,4.86003851222,3.89215491274,2.46876234446,5
250,7.93872300624,7.44019002525,6.67578221061,2
251,5.22485500466,5.12664062051,2.26452951684,5
252,1.80669576157,2.20106666677,3.7924154207,1
253,8.41118753629,8.03444086753,5.86548820759,2
254,8.05183618359,8.20343038854,4.74383761092,2
255,5.49491008716,5.06990443569,4.76935233141,4
256,5.15139638232,4.84098126744,5.22341852421,4
257,4.54910988608,5.5937387543,5.00718023319,4
258,1.5597938489,2.33989243053,3.8242443096,1
259,5.47008288665,7.33562736132,2.61411132902,5
260,8.09867209556,7.78153311747,4.07914093683,2
261,5.04053076678,3.95568604466,8.24037523807,3
262,4.05585022018,4.04583529907,6.43728060387,4
263,5.07569731996,4.25023072652,4.74399752579,4
264,5.30102642411,4.59382494478,1.63409926403,5
265,5.58384823443,4.89895519794,8.23164162227,3
266,1.8448954696,1.95893180194,4.69187695036,1
267,1.60481118134,2.10127301713,6.57215271812,1
268,5.50582134962,6.07832901191,5.98433028708,4
269,4.9296853812,4.58662870206,1.89561642689,5
270,7.75927379178,8.0434583089,4.86082309409,2
271,4.59328393952,4.7225172529,2.07530653604,5
272,4.50262272397,5.26382868434,1.77860971761,5
273,7.8741796637,8.10357335452,4.80087037809,2
274,5.03990345046,3.70055955094,7.89614524124,3
275,7.92396645247,7.78171677877,5.30313430228,2
276,4.85527107874,2.69253854805,7.33797097719,3
277,5.15125188733,4.91131620549,5.42329826347,4
278,4.82117942265,6.40826328078,2.37984742585,5
279,8.04074021582,7.88498531609,4.01631371214,2
280,5.42367469071,4.04772032978,2.18260749814,5
281,4.89871550052,5.42730923966,5.1958613794,4
282,4.80763020958,4.44141302604,1.97066145398,5
283,1.95296369727,2.10046323042,5.91848427381,1
284,5.26432037469,3.88575635332,7.57259774734,3
285,7.49043005041,7.88646603642,5.6678809905,2
286,4.86016022046,3.76831920091,1.89237864097,5
287,8.57481562341,7.999224607,4.81939956396,2
288,4.58219866061,5.01484978057,8.13906211641,3
289,5.34071984482,4.81501779007,4.53729788795,4
290,5.07178376268,4.43712841564,4.91652722119,4
291,4.567714818,4.04611299575,2.24520821012,5
292,2.10640717143,2.16905843254,5.39510321187,1
293,5.35266540883,5.73432449488,1.96441967666,5
294,7.34214433905,7.4270808386,7.05380802837,2
295,4.97610394508,4.0423118063,2.09873154087,5
296,2.09898344251,2.12914555867,5.22970550984,1
297,4.66855304201,4.78942793735,5.07284705256,4
298,4.88853230136,2.75518239908,2.73822146116,5
299,4.68052157123,4.7180209032,8.02785156431,3
300,5.22696185894,4.04518423323,2.10339544364,5
301,5.17349843914,3.90890036819,1.96310182693,5
302,5.27108470785,5.17718522951,4.59739049475,4
303,4.88676945657,5.31251735827,2.01552276241,5
304,5.0862666309,4.08018902708,2.23477620711,5
305,8.65447235944,7.94536866838,6.21859080223,2
306,7.89002762642,7.85699991255,4.36015634919,2
307,5.35794060063,5.11245529901,5.12736393423,4
308,5.52742889559,4.8440102647,8.19962465275,3
309,5.04295143103,7.24748207589,7.12372493854,3
310,2.42937319363,1.88668160539,4.93661226195,1
311,5.54492035913,5.59676052029,7.64428666692,3
312,1.79871359418,2.11938775606,5.96104906287,1
313,4.94140351045,3.66861284178,7.61002014633,3
314,5.40562799935,6.19900460065,2.19260674528,5
315,1.73269570847,2.05907104145,4.94581951103,1
316,5.30155191482,5.12981518526,6.26368728099,4
317,7.60893389339,7.76417468907,3.22384754574,2
318,2.06116520978,2.14607654555,4.26660397767,1
319,1.92224739039,2.06545467504,4.18672599727,1
320,4.83815434046,5.66421880793,7.9632236133,3
321,4.87896243252,2.01825671656,6.85688192443,3
322,5.18429328051,3.94108653785,7.75340608431,3
323,5.00593525364,6.10301299208,2.36624990112,5
324,4.53134586893,4.73496096564,8.08733569571,3
325,8.20030999937,7.84262055522,6.05367749719,2
326,8.06106291364,7.99622841567,4.83870934717,2
327,5.11024041976,5.31261216465,5.59729459389,4
328,2.0246303571,2.7282201926,7.2176070612,1
329,4.91234175911,5.47597857681,4.73581301079,4
330,4.80824157972,5.27242643103,5.04829260346,4
331,4.70009814732,3.91488934322,7.73908626614,3
332,7.80582003568,8.06322406273,5.60184980983,2
333,8.50373384567,7.73166337442,7.09585044444,2
334,5.35226884212,1.35050917373,4.27554344728,5
335,4.45805926275,3.01751678947,7.74907014709,3
336,5.06723059752,6.05821055772,7.73949301142,3
337,6.96362545373,7.59540666665,6.2840560776,2
338,4.70476690263,8.04076966007,3.27871424397,5
339,5.17606805987,6.4954462858,2.09428553188,5
340,7.72896971969,7.41420981136,3.11408782822,2
341,5.05533438791,5.08033734889,8.37940253696,3
342,8.06337746716,7.87417955458,4.07821587426,2
343,4.41389688522,4.86818611262,7.84088924082,3
344,8.26692273285,8.16172158314,5.19258776465,2
345,4.85667200932,6.6678814578,2.28935337237,5
346,4.97425183996,5.44295551547,4.39372713518,4
347,5.06862613385,3.87520696157,1.86950077998,5
348,5.36353387178,5.99379872957,2.21981543591,5
349,4.99408000197,5.57784637278,2.12233331479,5
350,1.93063938014,1.91469859996,5.06012416513,1
351,8.16614218925,7.48862422958,6.64578280845,2
352,5.35832315893,5.43999624606,4.23215965578,4
353,5.38701426316,5.75327634711,7.69305639619,3
354,1.95032089091,1.90927374339,5.33427420203,1
355,4.80930004093,6.19672348556,4.37879009281,4
356,7.60811993461,6.67602599848,7.80762351462,2
357,8.20993032014,7.80385901527,6.30310868197,2
358,5.02361870969,4.87221748156,4.62552146843,4
359,8.26213744981,7.86855529548,4.57100226674,2
360,4.95470423326,3.8665230966,2.30941412549,5
361,5.44603437151,6.4399304215,7.4864137718,3
362,2.15813588773,2.28876694641,4.67976665198,1
363,5.22792463546,5.10181824197,4.85019554611,4
364,5.21019819195,4.77432880709,5.66223485918,4
365,5.30203191635,5.82948555726,2.14605543608,5
366,5.40217367768,3.71238534391,7.30572970617,3
367,4.92246966038,4.28557375328,1.99329043838,5
368,4.79675736889,5.55202734497,7.54201239002,3
369,1.98416989427,1.93747143693,5.48463798703,1
370,4.39752645768,5.26816333378,2.05742747763,5
371,1.87352009416,1.85563616574,5.08926641968,1
372,2.25878439223,2.13446859987,3.91177032292,1
373,4.843090587,6.29476971734,2.21303614272,5
374,5.26827741529,3.39985658746,2.20345937912,5
375,5.31305471795,3.71614319037,2.36753145851,5
376,5.21125749638,2.90575495761,2.97170783601,5
377,5.18068606207,3.98956967625,5.47351267401,4
378,5.06908215595,6.33478424442,2.26220422448,5
379,4.87794597228,5.5022276574,8.04822331372,3
380,4.65518500652,5.52144531569,7.7373484068,3
381,4.75121034934,5.06122109998,2.10306318404,5
382,7.72575929932,7.92827345024,4.03781076833,2
383,4.95682133542,6.03551347059,8.12484881782,3
384,4.72255124803,4.70668933392,6.10982473038,4
385,4.57300722485,5.98718627292,2.13436779899,5
386,4.91394340435,4.26694232067,8.01369726911,3
387,4.76176461124,4.72804665422,7.66554653769,3
388,5.00899894488,3.50781833979,2.11897633537,5
389,4.93925199883,5.72830088275,8.00863312873,3
390,7.73065445196,6.90923342751,7.77124928675,2
391,2.64122753652,2.14471911645,3.391173872,1
392,2.18744667934,2.35807197933,6.60011207917,1
393,2.22949096541,2.99830646165,2.51112483679,1
394,4.7390614296,5.32629293826,7.78963160254,3
395,7.88339514097,8.06424482887,4.12602338501,2
396,7.69119585759,7.62729653906,6.38425661634,2
397,7.98806019459,7.79564389499,4.00884950847,2
398,5.07903268617,5.06959518369,7.65852656916,3
399,4.61169664836,4.62754730734,7.51970644433,3
400,5.34842879809,2.86346032575,7.3204693268,3
401,2.41490237346,1.76043199845,4.61850792652,1
402,4.68845528388,3.94641960358,7.69704660276,3
403,7.52515689256,7.87469056361,4.2385963172,2
404,4.28600364652,5.71727104438,8.13149786813,3
405,5.08718697719,5.63639106328,5.00230555296,4
406,5.27895809168,5.48262148356,7.96491641207,3
407,4.96645299106,6.2705497391,1.94676988109,5
408,2.08276466136,2.04694852138,5.80227540018,1
409,8.25647749787,8.23929887818,5.70413027734,2
410,4.9786446576,6.76169060725,2.32350854651,5
411,4.96806092488,5.19164205867,5.69149330942,4
412,5.94904600173,4.19758246612,6.08165627123,4
413,5.05842027766,6.55203222732,2.79190964932,5
414,5.68794258606,5.07530893656,4.35265146159,4
415,1.85745555844,2.59285562631,3.08736212266,1
416,5.26420998148,3.71915132895,2.09685846761,5
417,8.17634952524,8.02522603897,4.56860619193,2
418,8.6659072835,7.73132851588,5.38147941135,2
419,7.93964542948,7.02301331315,7.33585644404,2
420,7.75922973168,7.93101233203,4.99853158657,2
421,4.9250246849,4.55567242017,4.63546802362,4
422,8.22154923155,8.09175432366,4.63703154367,2
423,4.98535271367,4.65124867627,5.86093619228,4
424,4.88613185328,5.29381036871,8.30200906239,3
425,4.43379466766,6.23330237556,2.51430406932,5
426,4.48356752346,6.43218954038,2.17957622648,5
427,4.77876563418,4.3148656197,7.93670881529,3
428,4.62248332458,4.59800463072,8.0801601266,3
429,8.31569496533,7.98209636229,4.72123462494,2
430,5.05797814621,4.18662723654,3.93225292518,4
431,8.09911558571,8.25640145244,5.08167381237,2
432,7.74099947908,8.1093294381,5.34075534799,2
433,8.26742500681,7.59776199373,3.38786105988,2
434,8.20905831633,7.15436213018,2.90839942657,2
435,2.25190541511,1.97161219652,5.55470465482,1
436,4.84450113623,6.06110107104,7.7333445282,3
437,4.52324260674,4.5601906311,5.2545586389,4
438,7.63305712394,7.8278174689,4.32517454184,2
439,7.86247195124,7.72386241721,3.88392746845,2
440,7.7339579249,7.82753243767,6.09159569472,2
441,7.91108598531,8.06866161872,5.82750252468,2
442,4.58958326408,5.52888928303,5.58720623915,4
443,4.87597503364,5.83280865146,7.74872800736,3
444,5.20941752928,3.1044335473,7.39469807324,3
445,7.81541191939,8.06694653592,5.34780608225,2
446,5.38977826678,4.62236440333,2.15487766161,5
447,1.8139863758,2.0243211339,4.59405314363,1
448,1.34058110444,2.42030039001,3.92441906777,1
449,5.19498939361,5.60427513721,4.44897987538,4
450,1.96748726528,2.01308509372,5.87118836844,1
451,8.24218663967,7.75080089424,5.17870221217,2
452,2.25822967314,2.04219366366,4.34626516597,1
453,4.70820689011,4.95955731726,5.39175557684,4
454,8.4728133624,8.00538457957,4.59739479022,2
455,4.88213408725,4.87042645461,5.46085689765,4
456,4.23301578178,4.11094839609,4.42627053399,4
457,8.32558003999,7.80724291268,6.38860490222,2
458,5.01113096031,2.57600425108,7.28174307775,3
459,4.79660848009,5.7762825877,1.80934156371,5
460,5.29638957693,5.13483954014,7.69984824487,3
461,8.12970696912,8.07606266891,5.43791789278,2
462,2.27848286687,1.81957329562,4.5290106484,1
463,5.13105141188,4.38211723233,7.99115891946,3
464,4.68733823369,5.41030973093,7.6967209652,3
465,2.53741610107,2.26219800185,4.20019103418,1
466,1.69957554747,2.07133980928,5.44038493784,1
467,5.04186091626,6.098211232,2.38697339292,5
468,5.62545162044,3.78184277405,7.88381680114,3
469,5.03302385595,6.85060646228,7.83546089884,3
470,4.49121479302,5.39434646242,8.43033183962,3
471,7.66796126157,7.98947920979,4.39166846063,2
472,4.9946747756,6.27135371725,7.92411206036,3
473,4.57996114531,3.88984720211,5.78233118328,4
474,4.70620207985,4.91219243476,1.81466661484,5
475,4.88249911323,5.76062094831,7.62591386412,3
476,5.20760341895,3.31044375009,2.44741906714,5
477,8.13706433126,8.07152018304,3.8201522558,2
478,1.5663692878,2.16362517993,6.00322758068,1
479,4.5642813119,5.35046027768,2.14700793297,5
480,5.03332014374,2.1349810814,6.59300319283,3
481,4.92010049564,5.82268661978,2.20564491212,5
482,4.60120053115,4.59394916653,7.62994862551,3
483,4.69255158055,5.9530617753,2.28381842175,5
484,8.10812260163,7.78871349136,4.25390094465,2
485,4.85814708279,6.33867245157,2.4681947494,5
486,4.64183250009,5.1240267347,3.59904539001,4
487,4.83449356543,5.45931981614,5.94062034155,4
488,4.92026107834,4.65434914553,8.15963978712,3
489,8.20630006497,7.17935443973,7.25954023501,2
490,5.17955945681,5.75794412078,1.99903085494,5
491,4.63162603341,4.66958841322,5.01627819643,4
492,5.49821438602,5.02957157567,4.08149295647,4
493,2.65623124524,2.08038987091,3.50216870254,1
494,2.40747678633,2.17354978575,5.99881657967,1
495,5.05782326406,6.04054786532,2.52322206828,5
496,5.27202492637,4.81802671689,1.86776608997,5
497,8.11694247911,7.88552847365,4.35035770083,2
498,5.22588015551,4.57989182085,5.31752126675,4
499,5.08846023183,3.87037434438,2.61263861132,5
500,2.01488535808,2.61108588883,2.96685632023,1
501,5.17250316175,7.56378580406,3.23067205363,5
502,5.02975976091,5.80454613947,1.63461398095,5
503,4.51315767375,5.94390723552,5.28318098635,4
504,2.1118445751,1.94268135111,4.94167743092,1
505,5.31129731916,4.61085310108,1.98320923437,5
506,5.43058248006,5.08393968407,1.75574947516,5
507,1.94940872581,2.31756902936,3.23889593421,1
508,5.35347279361,6.06701568821,5.6847250552,4
509,5.36819566735,4.75373669938,5.09529452278,4
510,8.35415430648,8.25969626632,4.92244509364,2
511,4.77791337277,5.27000981246,5.50850455541,4
512,7.40143296263,7.78829289258,3.85403019951,2
513,2.10999299372,1.95613583237,5.76635424817,1
514,4.70536315831,5.23392945845,1.91561191722,5
515,5.1603175865,5.91439011342,4.89995372395,4
516,4.72379013797,6.4333521646,2.21770157801,5
517,5.12617187297,5.51829432967,2.16219225957,5
518,4.60592587083,4.18085509592,5.67170454649,4
519,4.79290251089,2.51724624988,7.42303566743,3
520,4.75426677745,4.0728032328,5.11898891278,4
521,8.25155446977,7.20165915786,3.03764855104,2
522,2.36367322807,3.02372090601,2.49260199516,1
523,5.49937634004,3.32457552732,7.93692515423,3
524,5.17314651747,5.92580550522,5.60105069533,4
525,1.67508582181,1.97577382765,5.39082753202,1
526,5.00102057537,5.58005777307,4.42321404669,4
527,5.21134729565,4.478535551,8.46744949705,3
528,1.95021184044,2.26946704518,5.76648115395,1
529,4.76604406634,6.08059228644,2.22113497832,5
530,5.36013560413,5.89997041209,7.69324152976,3
531,5.04608828426,5.22416555895,8.24529538279,3
532,4.57084812506,3.93927786378,1.81557104222,5
533,7.6189595662,7.45050521587,4.92773304471,2
534,4.25610815356,5.50820633846,6.26797424321,4
535,5.09870827829,5.08424342154,2.34416731191,5
536,4.83717532702,5.98599890938,7.85023137406,3
537,4.43610751667,5.21629649069,2.01626510036,5
538,5.23396133078,4.68607597565,8.35151129537,3
539,4.87970353966,4.71672245265,5.22958946926,4
540,7.95231530664,7.80517887541,4.4819108863,2
541,4.87299158101,6.65625966358,8.0063893773,3
542,1.95674167548,2.13039238456,3.99694822176,1
543,4.89488113869,6.11548990896,5.2868639134,4
544,4.61532847964,6.76539157532,2.51655438207,5
545,5.03341095741,4.16311438155,7.75461558233,3
546,4.84336369593,6.34798602901,2.1874441606,5
547,4.95186405164,4.36256979048,2.11858071952,5
548,7.81452032004,8.00434611998,4.67583196633,2
549,4.81983844094,4.16764966704,5.3966016005,4
550,4.5839029439,5.41886951546,6.19848784512,4
551,8.30361211902,8.25286791237,4.59992603479,2
552,4.77185304977,5.05327276943,2.10288433736,5
553,4.58542263815,5.02679035818,4.6829316719,4
554,5.06527326914,4.15497616274,7.86931060897,3
555,7.7239731847,7.83526125001,4.23995542961,2
556,4.45010519133,4.74643725521,8.00449088981,3
557,1.71647631497,2.51098890989,3.35300578036,1
558,5.30204455121,5.91488908756,4.56271922628,4
